2.719788789749145508e+00,3.206289052963256836e+00
3.261260509490966797e+00,3.537625312805175781e+00
3.069372177124023438e+00,3.447162151336669922e+00
2.841084957122802734e+00,2.534700393676757812e+00
4.787395000457763672e+00,3.721987485885620117e+00
2.399857044219970703e+00,2.833752155303955078e+00
2.929578065872192383e+00,3.133131027221679688e+00
1.559586048126220703e+00,1.437823534011840820e+00
1.888888359069824219e+00,1.931383609771728516e+00
1.339349389076232910e+00,1.308740019798278809e+00
2.293720006942749023e+00,1.825407385826110840e+00
2.802046775817871094e+00,3.807024478912353516e+00
4.461938858032226562e+00,3.179773807525634766e+00
4.543581008911132812e+00,3.259441375732421875e+00
3.994042873382568359e+00,3.461396694183349609e+00
2.643832206726074219e+00,2.207378387451171875e+00
2.998625993728637695e+00,2.539593696594238281e+00
4.287425518035888672e+00,4.281724929809570312e+00
1.645387172698974609e+00,1.443629622459411621e+00
4.877871513366699219e+00,3.864983558654785156e+00
1.517304778099060059e+00,1.380528807640075684e+00
2.528703689575195312e+00,2.358017444610595703e+00
1.279787182807922363e+00,1.369243025779724121e+00
4.697736263275146484e+00,3.851191759109497070e+00
3.218075513839721680e+00,3.502786636352539062e+00
1.965395212173461914e+00,2.258766651153564453e+00
3.089027166366577148e+00,2.829305171966552734e+00
1.500561594963073730e+00,1.400025963783264160e+00
2.610711097717285156e+00,2.196224451065063477e+00
2.105869054794311523e+00,3.469772338867187500e+00
2.640067815780639648e+00,3.123680353164672852e+00
2.014338493347167969e+00,1.866213917732238770e+00
2.946421384811401367e+00,3.015699386596679688e+00
2.394727230072021484e+00,2.219050645828247070e+00
4.854924201965332031e+00,4.052554607391357422e+00
4.955571651458740234e+00,3.962468385696411133e+00
4.230038642883300781e+00,3.186937332153320312e+00
3.724949598312377930e+00,3.450322628021240234e+00
1.584194660186767578e+00,1.665395736694335938e+00
1.388563990592956543e+00,1.262206673622131348e+00
2.967732906341552734e+00,3.097589492797851562e+00
2.475399017333984375e+00,2.287439346313476562e+00
4.977291107177734375e+00,3.303184270858764648e+00
4.945921421051025391e+00,4.105654239654541016e+00
2.465037345886230469e+00,3.426209449768066406e+00
3.664414167404174805e+00,3.552836894989013672e+00
1.396045207977294922e+00,1.176646351814270020e+00
2.368704795837402344e+00,2.402861595153808594e+00
2.427354812622070312e+00,3.846060276031494141e+00
3.030980348587036133e+00,3.461851835250854492e+00
3.990101337432861328e+00,3.259630203247070312e+00
1.289959907531738281e+00,1.112041234970092773e+00
3.160397529602050781e+00,2.991841316223144531e+00
4.284008979797363281e+00,3.777566432952880859e+00
2.070110321044921875e+00,1.830338358879089355e+00
2.515859365463256836e+00,2.013417720794677734e+00
1.377553343772888184e+00,1.246954917907714844e+00
2.203271627426147461e+00,1.331810951232910156e+00
4.076315879821777344e+00,4.118270397186279297e+00
4.520823955535888672e+00,3.995391368865966797e+00
1.840599417686462402e+00,1.523880958557128906e+00
4.048767566680908203e+00,3.806741952896118164e+00
1.580254673957824707e+00,1.898656249046325684e+00
4.196225643157958984e+00,2.716616392135620117e+00
