2.376187562942504883e+00,2.127289295196533203e+00
1.236250996589660645e+00,1.440884351730346680e+00
5.315861701965332031e+00,6.702951908111572266e+00
8.882908821105957031e+00,7.441482067108154297e+00
7.288418769836425781e+00,6.079678058624267578e+00
4.150431632995605469e+00,3.712946891784667969e+00
6.333936691284179688e+00,7.277678966522216797e+00
7.532702445983886719e+00,5.938210010528564453e+00
5.285481452941894531e+00,7.573418140411376953e+00
4.564131259918212891e+00,7.701064586639404297e+00
4.583424091339111328e+00,3.943493366241455078e+00
1.220713138580322266e+00,1.767396450042724609e+00
6.673696994781494141e+00,5.691908836364746094e+00
8.037615776062011719e+00,4.431702613830566406e+00
4.807260513305664062e+00,3.904892921447753906e+00
8.410477638244628906e+00,5.757410526275634766e+00
8.205613136291503906e+00,7.169302463531494141e+00
4.715980529785156250e+00,4.592427730560302734e+00
6.318525314331054688e+00,7.034818172454833984e+00
2.239665031433105469e+00,1.707367420196533203e+00
8.206214904785156250e+00,6.239963531494140625e+00
8.614271163940429688e+00,7.426906108856201172e+00
8.264711380004882812e+00,7.694146633148193359e+00
8.346379280090332031e+00,6.566859245300292969e+00
6.719427108764648438e+00,6.303335666656494141e+00
7.436791419982910156e+00,7.475482463836669922e+00
6.903665542602539062e+00,5.153846263885498047e+00
8.615350723266601562e+00,7.673463344573974609e+00
9.724600791931152344e+00,6.809545040130615234e+00
2.987197637557983398e+00,5.364981174468994141e+00
5.142846584320068359e+00,7.137394428253173828e+00
6.211753368377685547e+00,7.561397075653076172e+00
7.321964263916015625e+00,6.091370582580566406e+00
6.876214981079101562e+00,7.510509967803955078e+00
5.776736736297607422e+00,3.659074306488037109e+00
4.999908924102783203e+00,3.587933540344238281e+00
9.757955551147460938e+00,6.704860210418701172e+00
8.530502319335937500e+00,6.670824527740478516e+00
7.347778320312500000e+00,7.631586551666259766e+00
6.902066707611083984e+00,5.865424633026123047e+00
7.274774551391601562e+00,7.239443302154541016e+00
8.552350044250488281e+00,7.233128547668457031e+00
7.222146511077880859e+00,4.022807121276855469e+00
5.005588531494140625e+00,3.670473575592041016e+00
5.305159568786621094e+00,7.118363857269287109e+00
6.704216480255126953e+00,7.121860027313232422e+00
7.679646015167236328e+00,6.883890628814697266e+00
6.657388210296630859e+00,5.424088478088378906e+00
1.304649591445922852e+00,2.745326042175292969e+00
4.967227458953857422e+00,6.274884700775146484e+00
8.102549552917480469e+00,5.514249324798583984e+00
9.996539115905761719e+00,7.759068965911865234e+00
6.707282066345214844e+00,6.022152423858642578e+00
7.250556468963623047e+00,5.737705707550048828e+00
6.844803333282470703e+00,4.824848175048828125e+00
6.328214168548583984e+00,3.830654621124267578e+00
8.561225891113281250e+00,7.706709384918212891e+00
6.935850620269775391e+00,4.908293247222900391e+00
5.877597332000732422e+00,6.260795116424560547e+00
2.105056047439575195e+00,1.630356431007385254e+00
4.482994556427001953e+00,3.423979282379150391e+00
5.227276325225830078e+00,5.209645748138427734e+00
2.101156473159790039e+00,2.879545688629150391e+00
9.666979789733886719e+00,5.656851291656494141e+00
9.821758270263671875e+00,6.175710678100585938e+00
1.465295433998107910e+00,1.808394908905029297e+00
8.739941596984863281e+00,7.759194850921630859e+00
8.683745384216308594e+00,7.084215164184570312e+00
7.195456981658935547e+00,3.978764057159423828e+00
6.608946323394775391e+00,4.765705108642578125e+00
3.602878570556640625e+00,1.932559847831726074e+00
3.704143524169921875e+00,4.970349788665771484e+00
6.403275489807128906e+00,6.636673450469970703e+00
4.079382896423339844e+00,4.923738956451416016e+00
2.865451574325561523e+00,3.785356044769287109e+00
5.965561866760253906e+00,5.183067798614501953e+00
4.924905300140380859e+00,7.411168575286865234e+00
1.475235342979431152e+00,1.878507733345031738e+00
3.060238599777221680e+00,2.424502849578857422e+00
9.686584472656250000e+00,7.170818328857421875e+00
6.977789878845214844e+00,6.808967113494873047e+00
4.728312969207763672e+00,4.628341197967529297e+00
2.951452016830444336e+00,3.481243610382080078e+00
8.574673652648925781e+00,6.757131576538085938e+00
1.569355487823486328e+00,1.548692464828491211e+00
3.789391756057739258e+00,7.213135242462158203e+00
3.039581775665283203e+00,3.903123855590820312e+00
9.091073036193847656e+00,7.759157180786132812e+00
7.740869522094726562e+00,6.930223941802978516e+00
5.527908802032470703e+00,5.360876083374023438e+00
1.605427742004394531e+00,1.428674340248107910e+00
7.859282493591308594e+00,6.814984798431396484e+00
5.346222400665283203e+00,3.979859828948974609e+00
6.921265602111816406e+00,5.435813426971435547e+00
3.429249525070190430e+00,2.364746570587158203e+00
9.588345527648925781e+00,7.316715240478515625e+00
5.605195045471191406e+00,7.759002208709716797e+00
5.046869754791259766e+00,3.650109767913818359e+00
2.324836969375610352e+00,1.660546660423278809e+00
8.400704383850097656e+00,7.613404750823974609e+00
4.262011051177978516e+00,3.178944110870361328e+00
1.349393010139465332e+00,1.314560651779174805e+00
2.954642295837402344e+00,3.641301631927490234e+00
6.374056816101074219e+00,7.115980625152587891e+00
5.933578014373779297e+00,7.472284793853759766e+00
5.913477420806884766e+00,5.372684955596923828e+00
7.662766933441162109e+00,7.402551174163818359e+00
2.259261608123779297e+00,2.339396953582763672e+00
5.586940288543701172e+00,6.137673854827880859e+00
9.205668449401855469e+00,7.618765354156494141e+00
2.455506563186645508e+00,2.364610671997070312e+00
4.377136707305908203e+00,2.735679626464843750e+00
2.899980068206787109e+00,2.183238983154296875e+00
5.696208953857421875e+00,4.500349521636962891e+00
6.635643482208251953e+00,4.858575344085693359e+00
9.834388732910156250e+00,7.640051364898681641e+00
3.016867399215698242e+00,7.363216400146484375e+00
9.182932853698730469e+00,7.757334709167480469e+00
2.102787971496582031e+00,1.276695013046264648e+00
6.002959251403808594e+00,7.117766857147216797e+00
9.926236152648925781e+00,6.627387046813964844e+00
2.584909915924072266e+00,3.299777030944824219e+00
4.250066280364990234e+00,3.399615764617919922e+00
2.903631687164306641e+00,3.750353813171386719e+00
8.117510795593261719e+00,7.104862689971923828e+00
2.116801261901855469e+00,1.693234443664550781e+00
